entry_index,exit_index,entry_price,exit_price,trade_return,capital_after_trade,relative_profit
121630,121647,27390.01,27347.89,-0.001538,1815.67,-0.001538
121652,121668,27372.97,27320.6,-0.001913,1812.19,-0.001913
121677,121681,27340.0,27367.04,0.000989,1813.99,0.000989
121706,121707,27351.88,27357.56,0.000208,1814.36,0.000208
121710,121717,27331.78,27334.53,0.000101,1814.54,0.000101
121718,121719,27319.56,27327.56,0.000293,1815.08,0.000293
121720,121723,27294.68,27359.72,0.002383,1819.4,0.002383
121728,121729,27380.37,27408.95,0.001044,1821.3,0.001044
121731,121732,27393.32,27427.26,0.001239,1823.56,0.001239
121747,121748,27376.39,27408.58,0.001176,1825.7,0.001176
121749,121751,27360.0,27382.83,0.000834,1827.22,0.000834
121752,121753,27351.69,27383.74,0.001172,1829.37,0.001172
121754,121757,27363.52,27318.18,-0.001657,1826.33,-0.001657
121758,121760,27252.89,27308.11,0.002026,1830.04,0.002026
121765,121766,27284.97,27332.66,0.001748,1833.23,0.001748
121770,121774,27291.56,27353.97,0.002287,1837.43,0.002287
121775,121787,27304.14,27391.8,0.003211,1843.33,0.003211
121797,121798,27403.55,27403.56,0.0,1843.33,0.0
121840,121842,27385.66,27402.47,0.000614,1844.46,0.000614
121846,121855,27380.0,27397.8,0.00065,1845.66,0.00065
121857,121858,27388.17,27400.86,0.000463,1846.51,0.000463
121872,121875,27368.34,27364.83,-0.000128,1846.27,-0.000128
121951,121956,27561.74,27547.37,-0.000521,1845.31,-0.000521
121960,121963,27524.55,27538.31,0.0005,1846.23,0.0005
121987,121988,27548.35,27542.93,-0.000197,1845.87,-0.000197
122003,122007,27569.41,27573.92,0.000164,1846.17,0.000164
122010,122013,27533.2,27546.99,0.000501,1847.1,0.000501
122018,122028,27508.3,27460.0,-0.001756,1843.85,-0.001756
122029,122050,27448.72,27429.81,-0.000689,1842.58,-0.000689
122052,122053,27427.61,27448.04,0.000745,1843.96,0.000745
122064,122075,27404.22,27494.91,0.003309,1850.06,0.003309
122082,122084,27520.0,27524.06,0.000148,1850.33,0.000148
122132,122133,27723.75,27733.62,0.000356,1850.99,0.000356
122137,122139,27597.08,27617.44,0.000738,1852.36,0.000738
122144,122147,27618.1,27654.26,0.001309,1854.78,0.001309
122191,122192,27663.35,27685.34,0.000795,1856.26,0.000795
122226,122228,27749.84,27747.07,-0.0001,1856.07,-0.0001
122231,122234,27733.8,27744.84,0.000398,1856.81,0.000398
122236,122239,27733.22,27791.67,0.002108,1860.72,0.002108
122243,122246,27821.51,27787.1,-0.001237,1858.42,-0.001237
122247,122262,27742.97,27736.34,-0.000239,1857.98,-0.000239
122266,122291,27717.09,27696.38,-0.000747,1856.59,-0.000747
122292,122293,27682.42,27698.01,0.000563,1857.63,0.000563
122298,122313,27681.57,27674.61,-0.000251,1857.17,-0.000251
122314,122317,27668.75,27674.99,0.000226,1857.59,0.000226
122322,122323,27663.75,27682.9,0.000692,1858.87,0.000692
122342,122343,27651.01,27659.36,0.000302,1859.43,0.000302
122344,122345,27641.31,27654.83,0.000489,1860.34,0.000489
122346,122347,27643.49,27660.71,0.000623,1861.5,0.000623
122348,122357,27635.91,27646.85,0.000396,1862.24,0.000396
122368,122383,27639.12,27606.19,-0.001191,1860.02,-0.001191
122390,122394,27597.38,27607.16,0.000354,1860.68,0.000354
122469,122471,27699.75,27702.42,9.6e-05,1860.86,9.6e-05
122475,122476,27691.09,27697.02,0.000214,1861.26,0.000214
122477,122479,27680.01,27696.93,0.000611,1862.4,0.000611
122499,122500,27951.68,27933.45,-0.000652,1861.18,-0.000652
122505,122506,27924.99,27953.23,0.001011,1863.06,0.001011
122517,122518,27971.41,27964.03,-0.000264,1862.57,-0.000264
122526,122530,27832.3,27844.49,0.000438,1863.39,0.000438
122532,122542,27785.0,27614.99,-0.006119,1851.99,-0.006119
122543,122618,27577.37,27467.36,-0.003989,1844.6,-0.003989
122619,122620,27454.01,27461.64,0.000278,1845.11,0.000278
122621,122623,27455.09,27471.21,0.000587,1846.19,0.000587
122632,122638,27455.45,27441.86,-0.000495,1845.28,-0.000495
122640,122644,27430.01,27472.65,0.001555,1848.15,0.001555
122653,122654,27468.87,27486.01,0.000624,1849.3,0.000624
122660,122661,27453.0,27459.91,0.000252,1849.77,0.000252
122663,122672,27454.53,27422.47,-0.001168,1847.61,-0.001168
122692,122698,27420.54,27420.11,-1.6e-05,1847.58,-1.6e-05
122704,122705,27410.39,27423.0,0.00046,1848.43,0.00046
122706,122712,27413.01,27434.71,0.000792,1849.89,0.000792
122791,122818,27526.1,27501.98,-0.000876,1848.27,-0.000876
122819,122822,27493.57,27497.61,0.000147,1848.54,0.000147
122826,122832,27494.62,27509.08,0.000526,1849.51,0.000526
122836,122841,27483.26,27486.72,0.000126,1849.75,0.000126
122920,122929,27704.64,27685.06,-0.000707,1848.44,-0.000707
122954,122959,27688.66,27530.35,-0.005718,1837.87,-0.005718
122960,122967,27489.82,27380.66,-0.003971,1830.57,-0.003971
122972,122973,27377.26,27396.92,0.000718,1831.89,0.000718
122974,122975,27391.86,27536.57,0.005283,1841.57,0.005283
122978,122993,27531.2,27626.55,0.003463,1847.94,0.003463
122996,123009,27644.86,27725.97,0.002934,1853.36,0.002934
123030,123031,27800.65,27881.59,0.002911,1858.76,0.002911
123047,123050,27820.42,27849.99,0.001063,1860.74,0.001063
123081,123082,27868.63,27897.37,0.001031,1862.66,0.001031
123098,123100,27954.7,27927.9,-0.000959,1860.87,-0.000959
123107,123108,27895.47,27932.57,0.00133,1863.34,0.00133
123129,123130,27932.72,27954.56,0.000782,1864.8,0.000782
123139,123140,28105.8,28163.59,0.002056,1868.64,0.002056
123141,123146,28117.49,28049.0,-0.002436,1864.08,-0.002436
123154,123159,28040.01,28028.52,-0.00041,1863.32,-0.00041
123162,123193,28006.93,27897.2,-0.003918,1856.02,-0.003918
123195,123208,27898.31,27942.33,0.001578,1858.95,0.001578
123210,123217,27925.89,27901.53,-0.000872,1857.33,-0.000872
123218,123221,27887.17,27904.61,0.000625,1858.49,0.000625
123223,123231,27897.68,27893.01,-0.000167,1858.18,-0.000167
123232,123234,27885.0,27906.43,0.000769,1859.61,0.000769
123238,123246,27889.99,27890.0,0.0,1859.61,0.0
123288,123290,27900.4,27906.26,0.00021,1860.0,0.00021
123299,123310,27910.22,27896.24,-0.000501,1859.06,-0.000501
123324,123326,27890.01,27892.05,7.3e-05,1859.2,7.3e-05
123346,123347,27884.51,27887.9,0.000122,1859.43,0.000122
123371,123372,27956.25,27968.74,0.000447,1860.26,0.000447
123391,123405,27933.02,27952.27,0.000689,1861.54,0.000689
123421,123426,27954.65,27949.3,-0.000191,1861.18,-0.000191
123455,123456,27939.4,27946.59,0.000257,1861.66,0.000257
123457,123463,27940.01,27933.3,-0.00024,1861.22,-0.00024
123465,123470,27915.59,27933.48,0.000641,1862.41,0.000641
123471,123474,27918.66,27935.78,0.000613,1863.55,0.000613
123475,123477,27927.2,27941.08,0.000497,1864.48,0.000497
123496,123499,27932.3,27915.59,-0.000598,1863.36,-0.000598
123530,123532,27920.18,27917.92,-8.1e-05,1863.21,-8.1e-05
123544,123545,27933.15,27935.8,9.5e-05,1863.39,9.5e-05
123547,123548,27927.19,27934.15,0.000249,1863.85,0.000249
123552,123554,27916.53,27921.8,0.000189,1864.2,0.000189
123555,123569,27910.6,27906.89,-0.000133,1863.96,-0.000133
123570,123575,27888.69,27901.28,0.000451,1864.8,0.000451
123581,123586,27897.66,27879.83,-0.000639,1863.6,-0.000639
123691,123696,27951.44,27956.04,0.000165,1863.91,0.000165
123719,123721,27999.38,28004.63,0.000188,1864.26,0.000188
123748,123750,27998.73,27991.51,-0.000258,1863.78,-0.000258
123751,123752,27964.28,27987.41,0.000827,1865.32,0.000827
123754,123755,27976.7,27976.77,3e-06,1865.33,3e-06
123758,123783,27969.3,27936.52,-0.001172,1863.14,-0.001172
123798,123799,27921.65,27924.05,8.6e-05,1863.3,8.6e-05
123800,123809,27892.21,27913.01,0.000746,1864.69,0.000746
123813,123818,27907.71,27911.4,0.000132,1864.94,0.000132
123825,123830,27892.91,27899.99,0.000254,1865.41,0.000254
123841,123842,27897.95,27898.1,5e-06,1865.42,5e-06
123858,123859,27880.18,27893.83,0.00049,1866.33,0.00049
123870,123872,27861.94,27877.13,0.000545,1867.35,0.000545
123875,123885,27863.36,27843.44,-0.000715,1866.02,-0.000715
123886,123895,27839.22,27848.3,0.000326,1866.62,0.000326
123898,123910,27830.01,27843.0,0.000467,1867.5,0.000467
123921,123925,27824.58,27820.0,-0.000165,1867.19,-0.000165
123926,123930,27808.28,27797.22,-0.000398,1866.45,-0.000398
123942,123945,27925.01,27938.29,0.000476,1867.33,0.000476
123951,123952,27885.57,27893.24,0.000275,1867.85,0.000275
123954,123955,27878.96,27899.99,0.000754,1869.26,0.000754
123976,123996,27889.53,27903.4,0.000497,1870.19,0.000497
123997,123999,27886.92,27919.3,0.001161,1872.36,0.001161
124024,124040,27878.8,27855.08,-0.000851,1870.76,-0.000851
124050,124051,27886.99,27898.76,0.000422,1871.55,0.000422
124095,124096,27890.39,27932.18,0.001498,1874.36,0.001498
124103,124105,27913.8,27930.76,0.000608,1875.5,0.000608
124106,124107,27888.0,27903.13,0.000543,1876.51,0.000543
124108,124110,27845.0,27868.18,0.000832,1878.08,0.000832
124115,124116,27870.71,27888.78,0.000648,1879.29,0.000648
124150,124155,27874.56,27851.09,-0.000842,1877.71,-0.000842
124158,124175,27841.95,27839.99,-7e-05,1877.58,-7e-05
124251,124268,27912.94,27891.04,-0.000785,1876.11,-0.000785
124270,124272,27866.14,27908.68,0.001527,1878.97,0.001527
124285,124286,27886.6,27903.49,0.000606,1880.11,0.000606
124287,124297,27883.67,27846.09,-0.001348,1877.57,-0.001348
124298,124317,27830.01,27840.63,0.000382,1878.29,0.000382
124318,124345,27801.23,27586.67,-0.007718,1863.8,-0.007718
124346,124390,27560.86,27500.0,-0.002208,1859.68,-0.002208
124392,124393,27471.52,27509.99,0.0014,1862.28,0.0014
124396,124411,27496.62,27486.07,-0.000384,1861.57,-0.000384
124414,124419,27459.39,27521.24,0.002252,1865.76,0.002252
124441,124446,27472.15,27485.01,0.000468,1866.64,0.000468
124460,124466,27464.02,27483.89,0.000723,1867.99,0.000723
124468,124470,27465.65,27487.87,0.000809,1869.5,0.000809
124473,124476,27484.36,27442.26,-0.001532,1866.63,-0.001532
124477,124481,27411.82,27363.47,-0.001764,1863.34,-0.001764
124482,124483,27361.75,27397.48,0.001306,1865.77,0.001306
124485,124488,27370.0,27372.37,8.7e-05,1865.94,8.7e-05
124524,124532,27565.31,27624.99,0.002165,1869.98,0.002165
124613,124615,27577.99,27587.89,0.000359,1870.65,0.000359
124616,124620,27575.18,27591.39,0.000588,1871.75,0.000588
124626,124627,27584.11,27622.89,0.001406,1874.38,0.001406
124629,124630,27577.96,27577.55,-1.5e-05,1874.35,-1.5e-05
124639,124642,27583.73,27580.06,-0.000133,1874.1,-0.000133
124643,124648,27570.0,27539.0,-0.001124,1871.99,-0.001124
124711,124712,27588.34,27603.74,0.000558,1873.04,0.000558
124718,124731,27598.79,27594.1,-0.00017,1872.72,-0.00017
124732,124733,27592.19,27596.72,0.000164,1873.03,0.000164
124734,124739,27592.54,27599.09,0.000237,1873.47,0.000237
124760,124761,27621.63,27633.57,0.000432,1874.28,0.000432
124815,124816,27647.06,27657.2,0.000367,1874.97,0.000367
124817,124818,27645.69,27649.99,0.000156,1875.26,0.000156
124829,124832,27653.65,27663.0,0.000338,1875.9,0.000338
124843,124849,27619.16,27604.42,-0.000534,1874.89,-0.000534
124850,124893,27586.97,27455.46,-0.004767,1865.96,-0.004767
124896,124906,27450.8,27447.46,-0.000122,1865.73,-0.000122
124907,124908,27427.84,27460.0,0.001173,1867.92,0.001173
124915,124917,27518.33,27586.75,0.002486,1872.56,0.002486
124918,124925,27537.02,27459.5,-0.002815,1867.29,-0.002815
124927,124935,27436.13,27426.22,-0.000361,1866.62,-0.000361
124936,124950,27420.55,27465.75,0.001648,1869.69,0.001648
124951,124953,27400.52,27429.49,0.001057,1871.67,0.001057
124956,124957,27438.15,27461.12,0.000837,1873.24,0.000837
124966,124968,27388.81,27410.5,0.000792,1874.72,0.000792
124969,124971,27374.62,27390.0,0.000562,1875.77,0.000562
124973,125004,27387.67,27356.14,-0.001151,1873.61,-0.001151
125006,125008,27364.75,27387.31,0.000824,1875.16,0.000824
125040,125041,27322.7,27389.53,0.002446,1879.74,0.002446
125088,125089,27427.81,27427.82,0.0,1879.74,0.0
125099,125105,27428.91,27408.91,-0.000729,1878.37,-0.000729
125106,125107,27390.2,27402.12,0.000435,1879.19,0.000435
125108,125109,27400.72,27407.57,0.00025,1879.66,0.00025
125110,125112,27404.66,27410.92,0.000228,1880.09,0.000228
125113,125116,27403.76,27430.41,0.000972,1881.92,0.000972
125134,125138,27433.68,27432.88,-2.9e-05,1881.86,-2.9e-05
125141,125142,27420.44,27428.93,0.00031,1882.45,0.00031
125146,125158,27415.73,27118.42,-0.010845,1862.03,-0.010845
125161,125162,27149.11,27163.99,0.000548,1863.05,0.000548
125163,125165,27129.45,27150.98,0.000794,1864.53,0.000794
125166,125174,27105.54,27120.3,0.000545,1865.55,0.000545
125175,125208,27065.01,27091.42,0.000976,1867.37,0.000976
125212,125213,27059.88,27097.01,0.001372,1869.93,0.001372
125227,125228,27087.01,27098.9,0.000439,1870.75,0.000439
125229,125230,27072.47,27103.75,0.001155,1872.91,0.001155
125233,125234,27075.08,27078.78,0.000137,1873.17,0.000137
125239,125245,27086.97,27083.69,-0.000121,1872.94,-0.000121
125250,125261,27075.0,27068.11,-0.000254,1872.46,-0.000254
125262,125271,27040.18,27057.01,0.000622,1873.63,0.000622
125272,125278,27057.01,27098.64,0.001539,1876.51,0.001539
125334,125336,27230.21,27242.53,0.000452,1877.36,0.000452
125337,125338,27219.32,27223.16,0.000141,1877.63,0.000141
125339,125347,27215.64,27237.22,0.000793,1879.12,0.000793
125350,125354,27226.91,27207.34,-0.000719,1877.77,-0.000719
125355,125358,27162.35,27102.59,-0.0022,1873.63,-0.0022
125368,125384,27149.74,27143.59,-0.000227,1873.21,-0.000227
125385,125386,27125.01,27161.27,0.001337,1875.71,0.001337
125387,125417,27143.11,26833.4,-0.01141,1854.31,-0.01141
125418,125421,26821.06,26820.08,-3.7e-05,1854.24,-3.7e-05
125423,125486,26821.82,26716.91,-0.003911,1846.99,-0.003911
125537,125538,26681.84,26698.21,0.000614,1848.12,0.000614
125541,125543,26686.83,26725.28,0.001441,1850.79,0.001441
125598,125599,26800.0,26806.45,0.000241,1851.23,0.000241
125600,125601,26800.98,26808.53,0.000282,1851.75,0.000282
125605,125607,26790.79,26797.92,0.000266,1852.25,0.000266
125608,125625,26785.0,26787.19,8.2e-05,1852.4,8.2e-05
125626,125629,26785.18,26793.18,0.000299,1852.95,0.000299
125647,125652,26860.53,26863.6,0.000114,1853.16,0.000114
125654,125656,26838.15,26844.6,0.00024,1853.61,0.00024
125660,125661,26830.73,26832.75,7.5e-05,1853.75,7.5e-05
125663,125693,26834.15,26812.8,-0.000796,1852.27,-0.000796
125726,125727,26854.51,26861.49,0.00026,1852.75,0.00026
125730,125734,26837.98,26833.17,-0.000179,1852.42,-0.000179
125736,125737,26822.81,26830.0,0.000268,1852.92,0.000268
125741,125750,26831.35,26799.19,-0.001199,1850.7,-0.001199
125752,125755,26799.99,26811.84,0.000442,1851.52,0.000442
125756,125758,26799.13,26814.13,0.00056,1852.55,0.00056
125761,125766,26794.16,26813.15,0.000709,1853.87,0.000709
125769,125770,26810.84,26824.11,0.000495,1854.78,0.000495
125771,125776,26816.62,26751.0,-0.002447,1850.24,-0.002447
125777,125779,26696.0,26731.25,0.00132,1852.69,0.00132
125780,125781,26714.11,26747.76,0.00126,1855.02,0.00126
125783,125784,26727.61,26742.3,0.00055,1856.04,0.00055
125791,125792,26743.71,26757.35,0.00051,1856.99,0.00051
125794,125797,26733.5,26752.25,0.000701,1858.29,0.000701
125813,125814,26724.71,26737.15,0.000465,1859.15,0.000465
125826,125827,26806.0,26803.78,-8.3e-05,1859.0,-8.3e-05
125853,125862,26762.97,26737.45,-0.000954,1857.23,-0.000954
125865,125866,26731.71,26778.89,0.001765,1860.51,0.001765
125870,125890,26706.26,26729.96,0.000887,1862.16,0.000887
125892,125914,26703.84,26732.4,0.00107,1864.15,0.00107
125919,125920,26732.46,26729.95,-9.4e-05,1863.97,-9.4e-05
125921,125924,26701.71,26673.36,-0.001062,1861.99,-0.001062
125925,125943,26649.01,26642.58,-0.000241,1861.55,-0.000241
125947,125949,26623.09,26634.58,0.000432,1862.35,0.000432
125950,125952,26611.83,26676.39,0.002426,1866.87,0.002426
125967,125981,26636.37,26730.78,0.003544,1873.48,0.003544
126049,126050,26720.82,26725.37,0.00017,1873.8,0.00017
126051,126052,26712.07,26728.06,0.000599,1874.92,0.000599
126135,126139,26791.28,26784.83,-0.000241,1874.47,-0.000241
126140,126141,26774.97,26784.73,0.000365,1875.16,0.000365
126142,126143,26774.99,26780.74,0.000215,1875.56,0.000215
126178,126179,26783.85,26797.88,0.000524,1876.54,0.000524
126236,126238,26835.48,26819.39,-0.0006,1875.42,-0.0006
126242,126243,26788.3,26800.45,0.000454,1876.27,0.000454
126244,126245,26796.02,26809.37,0.000498,1877.2,0.000498
126246,126248,26792.74,26794.14,5.2e-05,1877.3,5.2e-05
126257,126270,26780.47,26773.85,-0.000247,1876.84,-0.000247
126271,126272,26767.05,26775.41,0.000312,1877.42,0.000312
126306,126308,26782.72,26804.48,0.000812,1878.95,0.000812
126325,126326,26872.67,26885.0,0.000459,1879.81,0.000459
126336,126338,26852.5,26862.14,0.000359,1880.48,0.000359
126340,126341,26838.21,26879.9,0.001553,1883.41,0.001553
126345,126347,26812.11,26835.0,0.000854,1885.01,0.000854
126348,126391,26820.34,26758.72,-0.002298,1880.68,-0.002298
126395,126396,26767.83,26790.72,0.000855,1882.29,0.000855
126409,126411,26744.9,26758.44,0.000506,1883.24,0.000506
126414,126417,26726.01,26723.01,-0.000112,1883.03,-0.000112
126488,126489,26884.61,26911.51,0.001001,1884.92,0.001001
126513,126538,27011.01,26846.1,-0.006105,1873.41,-0.006105
126569,126570,26850.0,26855.22,0.000194,1873.77,0.000194
126573,126576,26845.0,26853.08,0.000301,1874.34,0.000301
126640,126642,26907.16,26917.39,0.00038,1875.05,0.00038
126643,126647,26903.29,26919.43,0.0006,1876.17,0.0006
126658,126666,26911.28,26897.16,-0.000525,1875.19,-0.000525
126670,126676,26872.95,26874.93,7.4e-05,1875.33,7.4e-05
126682,126691,26862.08,26872.94,0.000404,1876.09,0.000404
126708,126711,26853.01,26859.78,0.000252,1876.56,0.000252
126713,126715,26854.52,26866.1,0.000431,1877.37,0.000431
126718,126723,26849.24,26866.0,0.000624,1878.54,0.000624
126762,126763,26866.56,26876.86,0.000383,1879.26,0.000383
126770,126771,26868.07,26870.57,9.3e-05,1879.44,9.3e-05
126772,126775,26865.31,26869.53,0.000157,1879.73,0.000157
126777,126781,26863.71,26863.19,-1.9e-05,1879.69,-1.9e-05
126788,126789,26850.45,26856.27,0.000217,1880.1,0.000217
126794,126795,26854.24,26857.07,0.000105,1880.3,0.000105
126837,126839,26870.98,26879.01,0.000299,1880.86,0.000299
126852,126854,26885.87,26896.36,0.00039,1881.6,0.00039
126872,126873,26910.01,26914.54,0.000168,1881.91,0.000168
126876,126878,26905.29,26910.33,0.000187,1882.26,0.000187
126889,126890,26891.21,26904.99,0.000512,1883.23,0.000512
126894,126896,26887.54,26892.03,0.000167,1883.54,0.000167
126904,126931,26889.51,26875.88,-0.000507,1882.59,-0.000507
126939,126941,26856.43,26865.0,0.000319,1883.19,0.000319
126945,126948,26858.8,26862.18,0.000126,1883.43,0.000126
126950,126955,26850.0,26846.03,-0.000148,1883.15,-0.000148
126972,126975,26837.13,26841.19,0.000151,1883.43,0.000151
127026,127027,26842.32,26846.98,0.000174,1883.76,0.000174
127028,127044,26842.54,26848.76,0.000232,1884.2,0.000232
127172,127174,26873.92,26876.85,0.000109,1884.4,0.000109
127246,127247,26858.34,26861.54,0.000119,1884.63,0.000119
127250,127251,26843.96,26858.14,0.000528,1885.62,0.000528
127261,127273,26854.11,26842.57,-0.00043,1884.81,-0.00043
127278,127282,26833.08,26840.9,0.000291,1885.36,0.000291
127285,127287,26815.73,26830.06,0.000534,1886.37,0.000534
127296,127298,26897.39,26888.24,-0.00034,1885.73,-0.00034
127300,127305,26856.91,26883.46,0.000989,1887.59,0.000989
127325,127329,26878.45,26873.81,-0.000173,1887.27,-0.000173
127416,127417,27007.65,27021.0,0.000494,1888.2,0.000494
127418,127422,27006.54,27010.82,0.000158,1888.5,0.000158
127448,127450,27111.99,27142.41,0.001122,1890.62,0.001122
127458,127459,27125.82,27166.86,0.001513,1893.48,0.001513
127480,127483,27113.04,27117.8,0.000176,1893.81,0.000176
127485,127497,27080.55,27088.56,0.000296,1894.37,0.000296
127518,127521,27124.2,27133.4,0.000339,1895.01,0.000339
127545,127546,27181.85,27196.04,0.000522,1896.0,0.000522
127561,127563,27187.0,27195.35,0.000307,1896.58,0.000307
127565,127571,27172.43,27179.6,0.000264,1897.08,0.000264
127597,127598,27197.09,27205.19,0.000298,1897.65,0.000298
127633,127635,27831.19,27857.61,0.000949,1899.45,0.000949
127639,127653,27858.99,27892.33,0.001197,1901.72,0.001197
127674,127675,27821.89,27844.54,0.000814,1903.27,0.000814
127677,127694,27821.49,27696.25,-0.004502,1894.7,-0.004502
127695,127696,27709.62,27726.5,0.000609,1895.86,0.000609
127699,127700,27717.31,27733.48,0.000583,1896.96,0.000583
